,PIN,FOLIO,DOR_CODE,NBHC,S_DATE,VI,QU,REA_CD,S_AMT,SUB,STR,S_TYPE,ORIG_SALES_DATE,PIN_p,DOR_C,SUB_p,SITE_ADDR,SITE_CITY,SITE_ZIP,tBEDS,tBATHS,tSTORIES,tUNITS,tBLDGS,TAXDIST,JUST,LAND,BLDG,EXF,ACT,EFF,HEAT_AR,ASD_VAL,TAX_VAL,MUNI,SD1,SD2,TIF,BASE,VI_p,ACREAGE,NBHC_p,OWNER_OCCUPIED,_merge
1191240,U-07-31-20-C6H-000000-00021.0,0776524092,0006,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191241,U-07-31-20-C6H-000000-00022.0,0776524094,0006,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191242,U-07-31-20-C6H-000000-00023.0,0776524096,0006,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191243,U-07-31-20-C6H-000000-00024.0,0776524098,0006,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191244,U-07-31-20-C6H-000000-00025.0,0776524100,0006,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191245,U-07-31-20-C6H-000000-00026.0,0776524102,0006,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191246,U-07-31-20-C6H-000000-A0000.0,0776524104,0903,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191247,U-07-31-20-C6H-000000-PA000.0,0776524106,0000,226003.0,2021-10-29,V,Q,01,15000.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191248,U-07-31-20-C6H-000000-PA000.0,0776524106,0000,226003.0,2006-06-29,V,U,3C,2022400.0,C6H,073120,WD,2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191536,U-08-31-20-83I-000000-00001.Q,0776670033,1951,326001.0,2021-12-14,I,U,11,100.0,83I,083120,QC,2005-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191537,U-08-31-20-83I-000000-00001.Q,0776670033,1951,326001.0,2017-06-15,I,U,11,100.0,83I,083120,QC,2005-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191538,U-08-31-20-83I-000000-00001.Q,0776670033,1951,326001.0,2017-06-15,I,U,3C,4350000.0,83I,083120,DD,2005-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1191539,U-08-31-20-83I-000000-00001.Q,0776670033,1951,326001.0,2005-10-26,V,Q,02,2296600.0,83I,083120,WD,2005-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1214566,U-11-31-20-C46-000000-J0001.0,0776942295,0901,226014.0,2021-01-07,V,U,11,100.0,C46,113120,CD,2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234446,U-19-31-20-ZZZ-000003-15940.0,0777720000,0000,226001.0,2017-03-08,V,U,3C,3000000.0,ZZZ,193120,WD,1976-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234447,U-19-31-20-ZZZ-000003-15940.0,0777720000,0000,226001.0,2012-11-28,V,U,11,100.0,ZZZ,193120,QC,1976-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234448,U-19-31-20-ZZZ-000003-15940.0,0777720000,0000,226001.0,2012-08-30,V,U,11,100.0,ZZZ,193120,CD,1976-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234449,U-19-31-20-ZZZ-000003-15940.0,0777720000,0000,226001.0,1994-06-01,V,U,05,100.0,ZZZ,193120,FD,1976-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234462,U-19-31-20-ZZZ-000003-15970.2,0777727010,8900,226001.0,2021-03-19,V,U,11,100.0,ZZZ,193120,WD,2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234476,U-19-31-20-ZZZ-000003-16030.2,0777740112,0000,226001.0,2021-12-15,V,Q,01,1000000.0,ZZZ,193120,WD,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234477,U-19-31-20-ZZZ-000003-16030.2,0777740112,0000,226001.0,2018-01-04,V,U,11,100.0,ZZZ,193120,WD,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234478,U-19-31-20-ZZZ-000003-16030.2,0777740112,0000,226001.0,2010-03-31,V,U,05,13245900.0,ZZZ,193120,QC,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234479,U-19-31-20-ZZZ-000003-16030.2,0777740112,0000,226001.0,2010-03-31,V,U,05,100.0,ZZZ,193120,QC,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234480,U-19-31-20-ZZZ-000003-16030.2,0777740112,0000,226001.0,2010-02-26,I,U,05,7677900.0,ZZZ,193120,QC,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1234481,U-19-31-20-ZZZ-000003-16030.2,0777740112,0000,226001.0,2006-04-12,V,U,32,200000.0,ZZZ,193120,WD,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1256594,U-32-31-20-B3V-000000-A0000.1,0779592565,0901,229006.0,2018-10-18,V,U,11,100.0,B3V,323120,QC,2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266780,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,2016-11-29,V,U,11,100.0,ZZZ,073220,QC,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266781,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,2016-11-29,V,U,43,1250000.0,ZZZ,073220,WD,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266782,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,2015-06-23,I,U,11,100.0,ZZZ,073220,CD,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266783,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,2015-06-23,I,U,30,813700.0,ZZZ,073220,WD,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266784,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,2015-02-12,I,U,3B,600000.0,ZZZ,073220,WD,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266785,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,1999-02-01,I,U,38,100.0,ZZZ,073220,WD,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1266786,U-07-32-20-ZZZ-000003-21110.1,0786440105,1000,228003.0,1998-08-01,I,Q,01,475000.0,ZZZ,073220,WD,1998-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278536,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2021-09-20,V,U,11,100.0,ZZZ,103220,QC,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278537,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2015-05-18,V,U,11,100.0,ZZZ,103220,QC,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278538,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2013-06-27,V,U,11,100.0,ZZZ,103220,CD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278539,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2012-10-11,V,U,11,100.0,ZZZ,103220,CD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278540,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2012-09-22,V,U,11,100.0,ZZZ,103220,QC,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278541,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2010-05-17,I,U,05,1250000.0,ZZZ,103220,CT,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278542,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2006-01-31,I,U,11,100.0,ZZZ,103220,WD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278543,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2006-01-31,I,U,40,3300000.0,ZZZ,103220,WD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278544,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2005-02-04,I,U,05,7087500.0,ZZZ,103220,WD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278545,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2003-08-14,I,U,05,2831400.0,ZZZ,103220,WD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278546,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2001-07-18,I,U,11,2200000.0,ZZZ,103220,AG,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1278547,U-10-32-20-ZZZ-000003-22090.1,0794080010,0000,229001.0,2000-10-16,I,U,35,1800000.0,ZZZ,103220,WD,1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280581,U-17-32-20-C6K-000031-00015.0,0795431482,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280582,U-17-32-20-C6K-000031-00015.0,0795431482,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280583,U-17-32-20-C6K-000031-00016.0,0795431484,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280584,U-17-32-20-C6K-000031-00016.0,0795431484,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280585,U-17-32-20-C6K-000031-00017.0,0795431486,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280586,U-17-32-20-C6K-000031-00017.0,0795431486,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280587,U-17-32-20-C6K-000031-00018.0,0795431488,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280588,U-17-32-20-C6K-000031-00018.0,0795431488,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280589,U-17-32-20-C6K-000031-00019.0,0795431490,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280590,U-17-32-20-C6K-000031-00019.0,0795431490,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280591,U-17-32-20-C6K-000031-00020.0,0795431492,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280592,U-17-32-20-C6K-000031-00020.0,0795431492,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280593,U-17-32-20-C6K-000031-00021.0,0795431494,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280594,U-17-32-20-C6K-000031-00021.0,0795431494,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280595,U-17-32-20-C6K-000032-00020.0,0795431496,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280596,U-17-32-20-C6K-000032-00021.0,0795431498,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280597,U-17-32-20-C6K-000032-00022.0,0795431500,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280598,U-17-32-20-C6K-000032-00023.0,0795431502,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280599,U-17-32-20-C6K-000032-00024.0,0795431504,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280600,U-17-32-20-C6K-000032-00025.0,0795431506,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280601,U-17-32-20-C6K-000032-00026.0,0795431508,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280602,U-17-32-20-C6K-000032-00027.0,0795431510,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280603,U-17-32-20-C6K-000032-00028.0,0795431512,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280604,U-17-32-20-C6K-000032-00029.0,0795431514,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280605,U-17-32-20-C6K-000032-00030.0,0795431516,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280606,U-17-32-20-C6K-000032-00031.0,0795431518,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280607,U-17-32-20-C6K-000032-00032.0,0795431520,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280608,U-17-32-20-C6K-000032-00033.0,0795431522,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280609,U-17-32-20-C6K-000033-00001.0,0795431524,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280610,U-17-32-20-C6K-000033-00002.0,0795431526,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280611,U-17-32-20-C6K-000033-00003.0,0795431528,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280612,U-17-32-20-C6K-000033-00004.0,0795431530,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280613,U-17-32-20-C6K-000033-00005.0,0795431532,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280614,U-17-32-20-C6K-000033-00006.0,0795431534,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280615,U-17-32-20-C6K-000033-00007.0,0795431536,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280616,U-17-32-20-C6K-000033-00008.0,0795431538,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280617,U-17-32-20-C6K-000033-00009.0,0795431540,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280618,U-17-32-20-C6K-000033-00010.0,0795431542,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280619,U-17-32-20-C6K-000033-00011.0,0795431544,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280620,U-17-32-20-C6K-000033-00012.0,0795431546,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280621,U-17-32-20-C6K-000033-00013.0,0795431548,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280622,U-17-32-20-C6K-000033-00014.0,0795431550,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280623,U-17-32-20-C6K-000034-00001.0,0795431552,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280624,U-17-32-20-C6K-000034-00002.0,0795431554,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280625,U-17-32-20-C6K-000034-00003.0,0795431556,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280626,U-17-32-20-C6K-000034-00004.0,0795431558,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280627,U-17-32-20-C6K-000034-00005.0,0795431560,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280628,U-17-32-20-C6K-000034-00006.0,0795431562,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280629,U-17-32-20-C6K-000034-00007.0,0795431564,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280630,U-17-32-20-C6K-000034-00008.0,0795431566,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280631,U-17-32-20-C6K-000034-00009.0,0795431568,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280632,U-17-32-20-C6K-000034-00010.0,0795431570,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280633,U-17-32-20-C6K-000034-00011.0,0795431572,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280634,U-17-32-20-C6K-000034-00012.0,0795431574,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280635,U-17-32-20-C6K-000034-00013.0,0795431576,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280636,U-17-32-20-C6K-000034-00014.0,0795431578,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280637,U-17-32-20-C6K-000034-00015.0,0795431580,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280638,U-17-32-20-C6K-000034-00016.0,0795431582,0006,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280639,U-17-32-20-C6K-000035-00004.0,0795431584,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280640,U-17-32-20-C6K-000035-00004.0,0795431584,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280641,U-17-32-20-C6K-000035-00005.0,0795431586,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280642,U-17-32-20-C6K-000035-00005.0,0795431586,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280643,U-17-32-20-C6K-000035-00006.0,0795431588,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280644,U-17-32-20-C6K-000035-00006.0,0795431588,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280645,U-17-32-20-C6K-000035-00007.0,0795431590,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280646,U-17-32-20-C6K-000035-00007.0,0795431590,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280647,U-17-32-20-C6K-000035-00008.0,0795431592,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280648,U-17-32-20-C6K-000035-00008.0,0795431592,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280649,U-17-32-20-C6K-000035-00009.0,0795431594,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280650,U-17-32-20-C6K-000035-00009.0,0795431594,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280651,U-17-32-20-C6K-000035-00010.0,0795431596,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280652,U-17-32-20-C6K-000035-00010.0,0795431596,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280653,U-17-32-20-C6K-000035-00011.0,0795431598,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280654,U-17-32-20-C6K-000035-00011.0,0795431598,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280655,U-17-32-20-C6K-000035-00012.0,0795431600,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280656,U-17-32-20-C6K-000035-00012.0,0795431600,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280657,U-17-32-20-C6K-000035-00013.0,0795431602,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280658,U-17-32-20-C6K-000035-00013.0,0795431602,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280659,U-17-32-20-C6K-000035-00014.0,0795431604,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280660,U-17-32-20-C6K-000035-00014.0,0795431604,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280661,U-17-32-20-C6K-000035-00015.0,0795431606,0000,229008.0,2021-12-19,V,U,05,1045000.0,C6K,173220,WD,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280662,U-17-32-20-C6K-000035-00015.0,0795431606,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
1280663,U-17-32-20-C6K-000036-00001.0,0795431608,0000,229008.0,2011-05-04,V,U,11,1000.0,C6K,173220,CT,2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
