S_AMT,0
6775.0,1
6800.0,255
6808.0,2
6850.0,6
6875.0,1
6892.0,1
6895.0,1
6900.0,208
6924.0,1
6926.0,2
6930.0,1
6938.0,1
6950.0,13
6955.0,2
6956.0,1
6971.0,1
6980.0,1
6983.0,1
6985.0,1
6995.0,1
7000.0,1503
7010.0,1
7019.0,1
7020.0,3
7030.0,1
7037.0,1
7040.0,1
7050.0,5
7051.0,1
7075.0,1
7078.0,1
7080.0,1
7100.0,174
7111.0,3
7116.0,1
7125.0,1
7130.0,1
7133.0,1
7140.0,1
7149.0,1
7150.0,5
7160.0,1
7166.0,1
7193.0,1
7200.0,176
7244.0,1
7250.0,6
7257.0,1
7260.0,1
7262.0,2
7272.0,1
7290.0,1
7300.0,183
7322.0,1
7325.0,1
7330.0,1
7333.0,1
7346.0,1
7350.0,8
7357.0,1
7360.0,2
7380.0,1
7382.0,1
7389.0,1
7392.0,1
7400.0,157
7425.0,1
7436.0,1
7500.0,1345
7510.0,2
7511.0,2
7550.0,1
7560.0,1
7564.0,1
7567.0,1
7590.0,1
7597.0,1
7600.0,165
7636.0,1
7639.0,1
7640.0,1
7643.0,1
7650.0,7
7652.0,1
7656.0,1
7657.0,1
7666.0,1
7667.0,1
7668.0,1
7671.0,1
7700.0,148
7714.0,1
7720.0,2
7735.0,1
7740.0,1
7742.0,1
7750.0,12
7755.0,2
7770.0,1
7793.0,1
7799.0,1
7800.0,204
7820.0,1
7825.0,1
7833.0,1
7835.0,3
7840.0,1
7850.0,9
7857.0,5
7870.0,2
7875.0,2
7900.0,263
7903.0,1
7910.0,1
7930.0,1
7935.0,2
7950.0,39
7969.0,1
7993.0,1
7995.0,1
8000.0,2049
8003.0,1
8020.0,1
8025.0,1
8050.0,3
8065.0,1
8066.0,1
8100.0,175
8111.0,1
8120.0,1
8127.0,1
8143.0,2
8150.0,1
8166.0,1
8167.0,1
8171.0,1
8172.0,1
8200.0,166
8250.0,26
8251.0,1
8256.0,1
8300.0,201
8330.0,1
8350.0,2
8351.0,1
8357.0,1
8371.0,1
8384.0,1
8389.0,1
8400.0,168
8407.0,1
8435.0,1
8444.0,1
8450.0,12
8466.0,1
8486.0,1
8489.0,1
8490.0,2
8499.0,2
8500.0,1200
8510.0,1
8527.0,2
8540.0,1
8550.0,3
8575.0,1
8595.0,1
8600.0,161
8603.0,1
8605.0,1
8610.0,1
8625.0,2
8630.0,1
8650.0,6
8664.0,1
8680.0,1
8700.0,151
8740.0,1
8750.0,10
8767.0,1
8790.0,1
8795.0,1
8800.0,231
8820.0,1
8830.0,3
8833.0,1
8850.0,6
8862.0,1
8866.0,1
8888.0,1
8890.0,1
8893.0,1
8900.0,167
8904.0,1
8918.0,1
8920.0,1
8950.0,5
8976.0,1
8984.0,1
8990.0,2
8995.0,5
9000.0,1425
9010.0,1
9011.0,1
9030.0,1
9036.0,1
9049.0,1
9050.0,1
9058.0,1
9100.0,115
9105.0,1
9110.0,2
9125.0,1
9130.0,1
9132.0,1
9133.0,1
9137.0,1
9150.0,6
9154.0,1
9155.0,1
9171.0,1
9180.0,1
9200.0,169
9220.0,1
9250.0,10
9265.0,1
9266.0,1
9270.0,1
9300.0,142
9330.0,2
9331.0,1
9332.0,1
9343.0,1
9350.0,2
9360.0,1
9370.0,1
9400.0,128
9409.0,1
9440.0,1
9450.0,4
9460.0,1
9462.0,1
9474.0,1
9485.0,1
9498.0,1
9500.0,753
9524.0,1
9530.0,1
9545.0,1
9550.0,3
9561.0,1
9600.0,143
9601.0,1
9620.0,1
9621.0,1
9650.0,1
9653.0,1
9660.0,1
9680.0,1
9683.0,1
9700.0,138
9713.0,1
9714.0,1
9715.0,1
9718.0,1
9750.0,11
9760.0,1
9800.0,184
9821.0,1
9830.0,1
9844.0,1
9850.0,9
9875.0,1
9900.0,175
9916.0,1
9950.0,4
9985.0,1
9986.0,1
9987.0,2
9995.0,1
10000.0,4486
10010.0,2
10020.0,2
10050.0,1
10060.0,1
10090.0,1
10100.0,329
10105.0,1
10110.0,1
10125.0,2
10134.0,2
10143.0,1
10146.0,1
10150.0,3
10160.0,1
10166.0,1
10170.0,1
10172.0,1
10173.0,1
10176.0,1
10180.0,1
10190.0,1
10200.0,138
10214.0,1
10216.0,1
10250.0,10
10266.0,1
10286.0,1
10300.0,180
10350.0,2
10393.0,1
10400.0,130
10420.0,1
10433.0,2
10445.0,1
10448.0,1
10450.0,4
10500.0,800
10550.0,1
10574.0,1
10576.0,1
10593.0,1
10600.0,133
10620.0,1
10630.0,4
10660.0,1
10670.0,1
10700.0,125
10714.0,1
10728.0,1
10733.0,1
10750.0,8
10770.0,1
10786.0,1
10800.0,190
10830.0,1
10833.0,1
10844.0,1
10857.0,1
10875.0,1
10883.0,1
10885.0,1
10892.0,1
10897.0,1
10900.0,161
10905.0,1
10950.0,13
10974.0,1
11000.0,1456
11025.0,1
11050.0,1
11081.0,1
11100.0,163
11120.0,1
11130.0,1
11133.0,1
11143.0,1
11150.0,3
11166.0,1
11191.0,1
11200.0,158
11233.0,1
11242.0,1
11250.0,12
11300.0,173
11322.0,1
11350.0,1
11360.0,1
11371.0,1
11375.0,1
11400.0,125
11409.0,1
11411.0,1
11421.0,1
11472.0,1
11480.0,1
11490.0,1
11500.0,811
11530.0,1
11550.0,2
11555.0,5
11560.0,1
11600.0,154
11610.0,1
11646.0,1
11650.0,2
11660.0,1
11665.0,1
11666.0,2
11677.0,1
11690.0,1
11700.0,131
11707.0,1
11750.0,7
11758.0,1
11780.0,2
11786.0,2
11800.0,185
11804.0,1
11818.0,1
11820.0,1
11850.0,3
11900.0,181
11950.0,3
11960.0,1
11985.0,1
11990.0,2
12000.0,2406
12002.0,1
12083.0,1
12100.0,173
12119.0,1
12122.0,1
12124.0,1
12143.0,1
12150.0,2
12160.0,2
12168.0,1
12172.0,3
12200.0,130
12250.0,6
12272.0,1
12300.0,178
12340.0,1
12350.0,1
12362.0,2
12370.0,1
12375.0,1
12380.0,1
12390.0,1
12400.0,125
12410.0,1
12411.0,1
12415.0,1
12446.0,1
12455.0,1
12460.0,1
12485.0,1
12490.0,1
12500.0,1373
12510.0,1
12600.0,172
12643.0,1
12650.0,2
12660.0,1
12664.0,1
12665.0,2
12666.0,1
12670.0,1
12700.0,139
12735.0,1
12736.0,1
12750.0,10
12760.0,1
12800.0,197
12822.0,1
12850.0,2
12857.0,1
12867.0,1
12870.0,1
12900.0,226
12950.0,3
13000.0,1462
13043.0,1
13050.0,1
13100.0,114
13110.0,1
13126.0,1
13130.0,15
13165.0,3
13167.0,1
13170.0,1
13200.0,156
13210.0,1
13220.0,1
13245.0,1
13250.0,4
13252.0,1
13275.0,1
13300.0,191
13330.0,1
13333.0,2
13350.0,1
13385.0,1
13400.0,203
13430.0,1
13475.0,1
13485.0,1
13490.0,1
13497.0,1
13500.0,1042
13550.0,1
13560.0,1
13566.0,1
13567.0,1
13571.0,1
13575.0,1
13600.0,168
13611.0,1
13633.0,1
13650.0,2
13666.0,1
13667.0,1
13700.0,135
13710.0,1
13720.0,1
13750.0,8
13796.0,1
13800.0,219
13850.0,1
13870.0,1
13888.0,1
13900.0,209
13933.0,1
13945.0,1
13950.0,3
13966.0,1
14000.0,1834
14025.0,1
14050.0,1
14086.0,1
14100.0,149
14145.0,1
14200.0,143
14220.0,4
14225.0,1
14250.0,2
14280.0,1
14286.0,1
14291.0,1
14300.0,196
14329.0,1
14346.0,1
14350.0,2
14360.0,1
14377.0,1
14390.0,2
14400.0,139
14421.0,1
14429.0,1
14430.0,1
14464.0,1
14500.0,786
14600.0,133
14622.0,1
14625.0,1
14630.0,1
14651.0,1
14660.0,3
14666.0,1
14670.0,2
14700.0,125
14720.0,1
14733.0,1
14750.0,5
14800.0,157
14850.0,4
14900.0,258
14930.0,1
14950.0,2
14957.0,1
15000.0,4593
15010.0,2
15050.0,3
15055.0,1
15085.0,1
15100.0,263
15110.0,1
15111.0,1
15150.0,1
15200.0,165
15250.0,2
15256.0,1
15289.0,1
15300.0,182
15330.0,1
15333.0,2
15355.0,1
15363.0,1
15365.0,1
15367.0,1
15375.0,1
15382.0,1
15390.0,1
15400.0,146
15410.0,1
15466.0,1
15482.0,1
15500.0,895
15501.0,1
15530.0,1
15538.0,1
15566.0,1
15567.0,1
15600.0,162
15640.0,1
15660.0,1
15670.0,1
15700.0,116
15709.0,1
15710.0,1
15714.0,1
15729.0,1
15730.0,1
15750.0,5
15800.0,172
15833.0,1
15884.0,1
15900.0,234
15920.0,2
15933.0,1
15950.0,2
16000.0,2012
16020.0,1
16050.0,1
16100.0,208
16150.0,1
16162.0,1
16169.0,1
16170.0,1
16200.0,204
16202.0,2
16225.0,1
16250.0,6
16251.0,1
16290.0,1
16300.0,295
16306.0,1
16320.0,1
16330.0,1
16350.0,1
16360.0,1
16400.0,180
16429.0,1
16440.0,2
16450.0,3
16480.0,1
16490.0,1
16500.0,1144
16571.0,1
16577.0,1
16600.0,178
16610.0,1
16620.0,1
16650.0,2
16660.0,1
16670.0,1
16700.0,212
16715.0,1
16729.0,1
16744.0,1
16750.0,2
16800.0,217
16804.0,1
16830.0,4
16850.0,2
16860.0,1
16875.0,2
16900.0,269
16910.0,1
16950.0,1
16994.0,1
16996.0,1
17000.0,1980
17030.0,3
17050.0,2
17100.0,216
17110.0,1
17130.0,1
17143.0,1
17160.0,3
17200.0,163
17250.0,4
17300.0,193
17333.0,3
17334.0,1
17350.0,3
17400.0,189
17425.0,1
17433.0,1
17465.0,1
17480.0,1
17500.0,1379
17533.0,1
17560.0,1
17570.0,1
17600.0,480
17625.0,2
17640.0,1
17645.0,1
17650.0,3
17663.0,1
17700.0,112
17710.0,1
17730.0,1
17740.0,1
17741.0,1
17750.0,2
17770.0,2
17800.0,195
17811.0,1
17830.0,1
17850.0,3
17855.0,1
17875.0,1
17900.0,249
17930.0,1
17950.0,1
17977.0,1
18000.0,2669
18018.0,1
18050.0,1
18071.0,1
18100.0,216
18150.0,1
18170.0,1
18182.0,1
18200.0,176
18236.0,1
18250.0,2
18286.0,2
18300.0,197
18320.0,1
18330.0,1
18331.0,1
18333.0,2
18400.0,177
18439.0,1
18440.0,1
18450.0,1
18500.0,1162
18550.0,1
18560.0,1
18568.0,1
18600.0,251
18610.0,1
18620.0,1
18675.0,1
18690.0,1
18700.0,224
18720.0,2
18750.0,11
18752.0,1
18764.0,1
18775.0,1
18800.0,248
18893.0,1
18900.0,274
18910.0,1
18929.0,1
18933.0,1
18943.0,1
18950.0,3
18985.0,1
19000.0,1729
19040.0,6
19061.0,1
19091.0,1
19100.0,189
19150.0,3
19166.0,1
19182.0,1
19200.0,202
19218.0,1
19250.0,1
19270.0,1
19280.0,1
19300.0,186
19352.0,20
19366.0,2
19400.0,195
19414.0,1
19444.0,1
19450.0,1
19460.0,1
19466.0,1
19486.0,1
19500.0,994
19511.0,1
19550.0,1
19560.0,1
19591.0,1
19600.0,170
19643.0,2
19650.0,2
19700.0,174
19750.0,5
19800.0,208
19833.0,1
19850.0,3
19875.0,1
19885.0,1
19900.0,453
19950.0,1
19955.0,1
20000.0,5665
20010.0,2
20033.0,1
20040.0,2
20050.0,3
20090.0,1
20100.0,336
20107.0,2
20113.0,1
20114.0,1
20125.0,1
20140.0,2
20150.0,1
20200.0,187
20250.0,4
20272.0,1
20286.0,1
20300.0,179
20320.0,1
20333.0,1
20350.0,3
20385.0,1
20400.0,173
20404.0,1
20431.0,2
20433.0,1
20450.0,1
20468.0,1
20495.0,2
20500.0,729
20572.0,1
20580.0,4
20600.0,137
20625.0,2
20636.0,1
20651.0,1
20700.0,220
20720.0,1
20733.0,1
20750.0,6
20760.0,1
20776.0,1
20800.0,181
20833.0,2
20835.0,1
20890.0,1
20899.0,1
20900.0,198
20950.0,2
21000.0,1940
21011.0,1
21025.0,1
21085.0,1
21100.0,178
21135.0,1
21186.0,1
21200.0,177
21210.0,1
21211.0,1
21214.0,1
21225.0,1
21234.0,1
21250.0,3
21300.0,197
21340.0,1
21350.0,1
21395.0,1
21400.0,115
21420.0,1
21429.0,3
21433.0,2
21434.0,3
21436.0,1
21450.0,1
21474.0,1
21499.0,1
21500.0,867
21560.0,2
21600.0,189
21606.0,1
21616.0,1
21640.0,1
21660.0,1
21670.0,1
21700.0,187
21750.0,3
21780.0,1
21800.0,217
21814.0,1
21850.0,1
21900.0,251
21929.0,1
21950.0,2
22000.0,2421
22020.0,1
22029.0,1
22050.0,1
22100.0,214
22117.0,1
22130.0,1
22133.0,1
22150.0,1
22160.0,1
22200.0,170
22222.0,1
22250.0,6
22266.0,1
22267.0,1
22275.0,4
22290.0,1
22300.0,203
22333.0,1
22353.0,1
22366.0,1
22371.0,1
22400.0,166
22410.0,1
22457.0,1
22500.0,1628
22502.0,1
22510.0,1
22530.0,1
22533.0,1
22590.0,1
22600.0,179
22610.0,1
22625.0,2
22630.0,1
22700.0,230
22728.0,1
22730.0,1
22740.0,1
22750.0,7
22777.0,1
22800.0,213
22827.0,1
22833.0,2
22835.0,1
22865.0,1
22900.0,294
22930.0,1
22950.0,2
23000.0,2184
23016.0,1
23039.0,2
23100.0,160
23194.0,1
23200.0,199
23230.0,11
23250.0,3
23300.0,195
23330.0,1
23370.0,1
23380.0,1
23400.0,239
23445.0,2
23450.0,2
23500.0,1094
23509.0,1
23566.0,1
23571.0,1
23600.0,173
23625.0,2
23660.0,1
23670.0,2
23700.0,162
23710.0,1
23730.0,1
23750.0,4
23800.0,266
23830.0,4
23850.0,13
23900.0,359
23929.0,1
23950.0,1
23980.0,2
24000.0,2234
24050.0,2
24090.0,2
24100.0,193
24200.0,170
24250.0,8
24280.0,1
24286.0,2
24300.0,239
24350.0,1
24360.0,4
24366.0,1
24367.0,1
24370.0,1
24375.0,1
24400.0,174
24436.0,1
24440.0,1
24460.0,6
24476.0,1
24500.0,996
24525.0,1
24540.0,1
24550.0,1
24571.0,1
24600.0,180
24615.0,1
24627.0,1
24650.0,1
24684.0,5
24700.0,187
24714.0,1
24735.0,1
24740.0,1
24749.0,1
24750.0,6
24771.0,1
24800.0,305
24850.0,3
24880.0,1
24900.0,422
24902.0,1
24930.0,1
24933.0,1
24978.0,1
24980.0,1
25000.0,6399
25021.0,1
25029.0,1
25066.0,1
25080.0,1
25100.0,325
25183.0,1
25200.0,221
25220.0,10
25234.0,1
25240.0,4
25250.0,2
25300.0,253
25303.0,1
25325.0,1
25350.0,4
25357.0,1
25360.0,1
25364.0,1
25400.0,202
25450.0,1
25451.0,1
25500.0,929
25530.0,1
25550.0,2
25555.0,1
25571.0,1
25600.0,205
25630.0,1
25640.0,1
25643.0,1
25650.0,3
25700.0,156
25714.0,2
25740.0,4
25750.0,2
25780.0,1
25800.0,300
25850.0,1
25870.0,1
25900.0,360
25910.0,1
25930.0,1
25950.0,1
25952.0,1
25970.0,1
26000.0,2289
26014.0,1
26050.0,1
26100.0,218
26120.0,1
26150.0,2
26160.0,1
26167.0,1
26170.0,2
26175.0,1
26200.0,185
26230.0,1
26250.0,3
26260.0,1
26274.0,1
26286.0,1
26300.0,226
26350.0,1
26400.0,202
26429.0,1
26444.0,1
26450.0,2
26455.0,1
26471.0,1
26500.0,1323
26550.0,2
26567.0,1
26571.0,1
26599.0,1
26600.0,218
26625.0,1
26640.0,1
26650.0,1
26670.0,1
26700.0,196
26750.0,1
26800.0,234
26870.0,2
26900.0,350
26909.0,1
26910.0,2
26936.0,1
26945.0,1
26950.0,3
26955.0,1
27000.0,2413
27009.0,1
27026.0,1
27043.0,1
27100.0,201
27130.0,1
27160.0,1
27182.0,1
27200.0,197
27250.0,1
27260.0,1
27273.0,1
27280.0,1
27300.0,193
27333.0,1
27350.0,1
27370.0,1
27400.0,182
27429.0,1
27450.0,1
27500.0,1527
27535.0,1
27560.0,1
27564.0,1
27600.0,255
27640.0,5
27671.0,1
27700.0,177
27730.0,1
27750.0,1
27779.0,1
27800.0,244
27850.0,3
27900.0,472
27929.0,1
27944.0,1
27950.0,2
27960.0,1
28000.0,2983
28050.0,4
28100.0,217
28134.0,1
28145.0,1
28200.0,187
28240.0,4
28250.0,3
28257.0,1
28300.0,210
28304.0,1
28320.0,1
28333.0,2
28350.0,2
28367.0,1
28400.0,269
28450.0,1
28458.0,1
28500.0,1263
28529.0,1
28571.0,2
28600.0,191
28620.0,4
28625.0,1
28650.0,1
28700.0,198
28710.0,1
28732.0,1
28750.0,3
28770.0,3
28800.0,236
28850.0,1
28889.0,1
28900.0,476
28950.0,1
28990.0,1
29000.0,2321
29044.0,1
29050.0,10
29090.0,1
29091.0,1
29100.0,180
29110.0,1
29160.0,2
29166.0,1
29168.0,1
29170.0,1
